date,SPY,IWM,QQQ,EFA,EEM,XLF,XLK,XLE,TLT,IEF,LQD,GLD,DBC,USO,VNQ,UUP,HYG,MTUM
2017-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.026992907638977524,0.126618320083219,0.3032745989201833,0.0,0.0,0.29014568633104587,0.022288632675555243,0.0,0.20344125828642862,0.0,0.027238596064590417,0.0
2017-05-26,0.024032026715195574,0.0,0.029697569905398846,0.0,0.0,0.0,0.03474660620157605,0.0392984818732179,0.3668299605922232,0.0,0.0,0.25921818738729546,0.0,0.0,0.1997020969439679,0.0,0.046475070381125194,0.0
2017-06-02,0.03985795702458548,0.0,0.023591816146284077,0.0,0.0,0.0,0.02746551697533166,0.0655156575519722,0.40817789743612004,0.0,0.0,0.2630150769170899,0.0,0.04250995035224438,0.10934722563264977,0.0,0.020518901963722528,0.0
2017-06-09,0.0,0.0,0.04385356505993793,0.0,0.0,0.0429400141479184,0.057656876928184185,0.06446699443680252,0.413423583370768,0.0,0.0,0.2923328961286032,0.0,0.0,0.05866840618107051,0.0,0.026657663746715132,0.0
2017-06-16,0.0,0.0,0.048883186437727856,0.0,0.0,0.08655113905654872,0.036386014005738744,0.06079068119143656,0.4175254953140676,0.0,0.0,0.32794296855916333,0.0,0.0,0.0,0.0,0.021920515435317214,0.0
2017-06-23,0.0,0.0,0.04602024089440896,0.0,0.0,0.0,0.0,0.07165937968645139,0.42935563843651336,0.0,0.0,0.42935563843651336,0.0,0.0,0.0,0.023609102546112735,0.0,0.0
2017-06-30,0.0,0.0,0.11271212406730721,0.0,0.0,0.1202691180937911,0.1015220215696348,0.10203065065201714,0.33039660526428083,0.0,0.0,0.12420036390392653,0.0,0.0,0.10886911644904229,0.0,0.0,0.0
2017-07-07,0.022173486927028908,0.0,0.19596293961682126,0.0,0.0,0.12794385191736932,0.1138304243711015,0.0332638921160213,0.17514368076285217,0.0,0.0,0.038026440570139756,0.0,0.0,0.29365528371866595,0.0,0.0,0.0
2017-07-14,0.0,0.0,0.09191185151314468,0.0,0.0,0.11056502782500705,0.11627376285026038,0.10599942548823338,0.18543396586492755,0.0,0.0,0.14196887224306529,0.0,0.0,0.24784709421536164,0.0,0.0,0.0
2017-07-21,0.0,0.0,0.07970637653275849,0.0,0.0,0.0738788574211859,0.10349223849388556,0.12918671146915328,0.22442130729103196,0.0,0.0,0.2663007604993806,0.0,0.0,0.12301374829260413,0.0,0.0,0.0
2017-07-28,0.0,0.0,0.023984115106150842,0.0,0.0,0.05428203921468357,0.07969379656740484,0.2766312290516756,0.2667092144799813,0.0,0.0,0.21166467464581057,0.0,0.0,0.08703493093429335,0.0,0.0,0.0
2017-08-04,0.0,0.0,0.025944939047710433,0.0,0.0,0.051794903852569185,0.07618248779198815,0.14197759382590933,0.40084884023440676,0.0,0.0,0.2332900492353869,0.0,0.0,0.06996118601202922,0.0,0.0,0.0
2017-08-11,0.0,0.0,0.10881606528037559,0.0,0.0,0.07497299284966628,0.14866389136377336,0.05186521244493688,0.29960625279700354,0.0,0.0,0.14711252689719612,0.0,0.0,0.16896305836704809,0.0,0.0,0.0
2017-08-18,0.0,0.0,0.15021487362506233,0.0,0.0,0.08071081877755126,0.14331408560692172,0.0,0.2304022627305941,0.0,0.0,0.17484080209390945,0.0,0.0,0.22051715716596113,0.0,0.0,0.0
2017-08-25,0.0,0.0,0.11751680725639897,0.0,0.0,0.08871733692279166,0.10603655037497214,0.0,0.3305199059349627,0.0,0.0,0.2519505555804722,0.0,0.0,0.10525884393040236,0.0,0.0,0.0
2017-09-01,0.0,0.0,0.1111499742973057,0.0,0.0,0.04619505227888551,0.17516348413350843,0.03218334025001846,0.37364222719755463,0.0,0.0,0.14908141867719793,0.03909913713740995,0.0,0.0734853660281193,0.0,0.0,0.0
2017-09-08,0.0,0.0,0.16894479547115793,0.0,0.0,0.0,0.15707379022277532,0.08650031119671305,0.3676041907263875,0.0,0.0,0.11963364337787852,0.07850869609372713,0.0,0.02173457291136047,0.0,0.0,0.0
2017-09-15,0.0,0.0,0.05755552704821615,0.0,0.0,0.0650721510471186,0.11574123594884243,0.10927192389886584,0.33985853900518,0.0,0.0,0.27213702615847885,0.04036359689329818,0.0,0.0,0.0,0.0,0.0
2017-09-22,0.03399917281793144,0.0,0.10151639264619403,0.0,0.0,0.10772931446957185,0.13102460503021154,0.08816211978380113,0.19551720940092618,0.0,0.0,0.2237225952408274,0.0206078244415608,0.0,0.0758015186936544,0.0,0.021919247475321098,0.0
2017-09-29,0.03997510995082578,0.0,0.113713772511813,0.0,0.0,0.13061754456945412,0.14032989697761983,0.17631203148708602,0.19091607712103315,0.0,0.0,0.10466166098016896,0.03765870626696749,0.0,0.06581520013503168,0.0,0.0,0.0
2017-10-06,0.04011500938172497,0.0,0.09398932558926834,0.0,0.0,0.18960816259195526,0.12798181845272982,0.19941220968272524,0.06555229150479187,0.0,0.0,0.17762539275268946,0.0,0.0,0.10571579004411503,0.0,0.0,0.0
2017-10-13,0.022746216214463134,0.0,0.036683556327086746,0.0,0.0,0.2617285958430907,0.03236702389087953,0.044508824997721214,0.10953020830790952,0.0,0.0,0.41814716333504676,0.07428841108380241,0.0,0.0,0.0,0.0,0.0
2017-10-20,0.05574188550791984,0.0,0.050102028685302114,0.0,0.0,0.23492998295155362,0.09925471499567273,0.0,0.04319739749920941,0.0,0.0,0.4156488714955214,0.029508668825360247,0.0,0.07161645003946061,0.0,0.0,0.0
2017-10-27,0.030690073140886086,0.05675083508175526,0.047975836448677,0.0,0.0,0.3521597174173957,0.047407705311186356,0.0,0.021867071020477958,0.0,0.0,0.4088698836779286,0.0,0.0,0.03427887790169306,0.0,0.0,0.0
2017-11-03,0.0,0.05573467609868467,0.0,0.0,0.0,0.19093567107453654,0.0,0.0,0.325714148390749,0.0,0.0,0.42761550443602975,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,0.023606950247539865,0.0500160525332576,0.07362529334162468,0.0,0.0,0.3672814104094183,0.04015870262735199,0.12197023022709874,0.0,0.0,0.0,0.32334136061370883,0.0,0.0,0.0,0.0,0.0,0.0
2017-11-17,0.0,0.04015976447116423,0.07127777685624133,0.0,0.0,0.35046429075890534,0.04916221301535485,0.034141810945987984,0.13261138867399536,0.0,0.0,0.29675962649817134,0.0,0.0,0.0254231287801796,0.0,0.0,0.0
2017-11-24,0.021621071187933088,0.03818631266581311,0.06489120755349975,0.0,0.0,0.39994394305911957,0.02680798411189768,0.03964135181122202,0.13271614722763403,0.0,0.0,0.25482504736686246,0.0,0.0,0.021366935016018336,0.0,0.0,0.0
2017-12-01,0.03379774113087513,0.0667573808032645,0.07071376469109197,0.0,0.0,0.4045360628618589,0.037332235570551105,0.12730247479786677,0.027641730759112342,0.0,0.0,0.0,0.1471923838330187,0.0,0.05769703388657273,0.027029191665787846,0.0,0.0
2017-12-08,0.03440326985056853,0.044999827598741805,0.07902290066635427,0.0,0.0,0.403039057153587,0.05485703348678267,0.0,0.112506908392156,0.0,0.02139636523024735,0.0,0.11051538565046687,0.0,0.1148009620557226,0.02445828991537307,0.0,0.0
2017-12-15,0.0301881113943337,0.034817765841094486,0.029149624071970758,0.0,0.0,0.40481483148319797,0.029991396624631857,0.04312389542971513,0.09836268889949473,0.0,0.032358843967603114,0.0,0.18476605853113928,0.0,0.09032250560868843,0.02210427814813069,0.0,0.0
2017-12-22,0.0,0.0,0.0287429266085147,0.0,0.0,0.33881480125870284,0.027568730967513753,0.16458077897546414,0.0,0.0,0.0,0.1894788593338831,0.13151080301848822,0.0,0.09578075138017977,0.023522348457253348,0.0,0.0
2017-12-29,0.0,0.0,0.04922654830795346,0.0,0.0,0.4236238063858359,0.031720071392922995,0.15810797024163353,0.08766626403733797,0.0,0.0,0.11942317779732002,0.07492807595505278,0.0,0.0553040858819433,0.0,0.0,0.0
2018-01-05,0.026085007502111488,0.0,0.04966649551333742,0.0,0.0,0.31587787606016954,0.07034347596920196,0.1979617102424483,0.033431658306927084,0.0,0.0,0.11692524545209927,0.034235171248880036,0.0,0.12803053989003246,0.027442819814792498,0.0,0.0
2018-01-12,0.039042711654118656,0.0,0.0821858320471069,0.0,0.0,0.2921201882580032,0.08912670933634642,0.1787458506550875,0.0,0.0,0.0,0.10359459791013073,0.02883893804512775,0.0,0.18634517209407894,0.0,0.0,0.0
2018-01-19,0.04335607603774551,0.0,0.06416695670924319,0.0,0.0,0.1955569063026681,0.08061753954099707,0.18474431425130555,0.0,0.0,0.0,0.127696883175198,0.0356641372887839,0.0,0.2681971866940587,0.0,0.0,0.0
2018-01-26,0.042304163749666494,0.0,0.0430897099861437,0.0,0.0,0.18769898851243336,0.0646338718534464,0.22888009088062292,0.0,0.0,0.0,0.10968222715485941,0.029493630851544494,0.0,0.2942173170112832,0.0,0.0,0.0
2018-02-02,0.027629317716665925,0.04401895664191046,0.08890989956302349,0.0,0.0,0.19304059118383052,0.2518542990816434,0.0,0.0,0.0,0.0,0.06355605766047878,0.06780972495900975,0.0,0.2631811531934377,0.0,0.0,0.0
2018-02-09,0.06867361362481109,0.03371933295704332,0.22792059933751135,0.0,0.0,0.025459134985564163,0.2776403295294662,0.023794799003789294,0.0,0.0,0.0,0.0,0.025830367708454552,0.0,0.31696182285336005,0.0,0.0,0.0
2018-02-16,0.028367137996954093,0.043225094414270755,0.08686952636441309,0.0,0.0,0.1260160713658165,0.30387204534244805,0.021255685534268345,0.0,0.0,0.0,0.04925506643359755,0.06594173169310737,0.0,0.2751976408551242,0.0,0.0,0.0
2018-02-23,0.052746952072433496,0.03695444428195293,0.059155197093364434,0.0,0.0,0.15074609793269733,0.2272285319462112,0.026807874594171232,0.0,0.0,0.0,0.046572501539597286,0.07725674357647092,0.0,0.3225316569631013,0.0,0.0,0.0
2018-03-02,0.08696273986921539,0.021327239704167087,0.0657201962340819,0.0,0.0,0.08346132102529816,0.2770918348608912,0.04709248781575778,0.0,0.0,0.0,0.024105782705939653,0.0724138204862695,0.0,0.32182457729837916,0.0,0.0,0.0
2018-03-09,0.09056409278854069,0.0,0.08456730094903818,0.02468653355162264,0.0,0.18029716126363696,0.1491256462188197,0.07692960373127176,0.0,0.0,0.0,0.09940616295473595,0.07411071252092663,0.0,0.2203127860214074,0.0,0.0,0.0
2018-03-16,0.07767721923239528,0.0,0.115131926311702,0.0,0.0,0.13764688576815706,0.3133325266359798,0.04656137010369419,0.0,0.0,0.0,0.05740525450085747,0.038569942850855986,0.0,0.21367487459635812,0.0,0.0,0.0
2018-03-23,0.17228206902503682,0.0,0.23645304383055515,0.0,0.0,0.03247213221997411,0.29868789165591997,0.04328622282593839,0.0,0.0,0.0,0.028432264909060534,0.0,0.0,0.16331967126345678,0.0,0.0,0.02506670427005825
2018-03-30,0.15309574861467642,0.0,0.21756435823996975,0.0,0.027561051449569145,0.0510997929649888,0.3420995636837602,0.025950646932966816,0.0,0.0,0.0,0.041800191157122246,0.0,0.0,0.11486913790028035,0.0,0.0,0.0259595090566664
2018-04-06,0.18077335062329722,0.0,0.37027327131234095,0.0,0.0,0.0,0.2202838856442203,0.02888977782913902,0.0,0.0,0.0,0.03181235325452775,0.0228623469764715,0.0,0.11931081236371857,0.0,0.0,0.025794201996284755
2018-04-13,0.17308507923933972,0.0,0.29068223638532065,0.0,0.026966332851338686,0.0,0.39287343117766077,0.0,0.0,0.0,0.0,0.03333424275189767,0.0,0.0,0.055995105055923165,0.0,0.0,0.027063572538519345
2018-04-20,0.11916165143113264,0.027111766480561808,0.23190892609453007,0.0,0.046589521659841114,0.03353443454211321,0.37006912689168076,0.0,0.0,0.0,0.0,0.07398424877258225,0.0,0.0,0.05064053875666035,0.0,0.0,0.04699978537089794
2018-04-27,0.11535794406063785,0.0,0.20550721469858274,0.0,0.0,0.047659727400955205,0.4164600066996085,0.0,0.0,0.0,0.0,0.07164202059878154,0.0,0.0,0.09338663731624096,0.0,0.0,0.04998644922519327
2018-05-04,0.06710669912177646,0.030745125910746213,0.14886695321968313,0.0,0.0,0.08346208355128162,0.23421849076790238,0.12771227012793493,0.0,0.0,0.0,0.12719490677774334,0.0,0.0,0.05722476068823571,0.0,0.0,0.12346870983469632
2018-05-11,0.07693708838257748,0.0,0.13883346549011819,0.0,0.0,0.10288137228440174,0.2884334428549107,0.12646869497733423,0.0,0.0,0.0,0.12451895239723353,0.0,0.0,0.029201166786363808,0.0,0.0,0.11272581682706043
2018-05-18,0.075061170223946,0.0,0.2755103911708846,0.0,0.0,0.06187615081699343,0.27091867480999066,0.12203668723395067,0.0,0.0,0.0,0.09518344821149514,0.0,0.0,0.025435304086898845,0.0,0.0,0.0739781734458407
2018-05-25,0.0489544140701147,0.02253632899359551,0.21418699484479117,0.0,0.0,0.10840693365369172,0.23042008529526312,0.05227919226841559,0.0,0.0,0.0,0.10522482209331184,0.0,0.0,0.08770738485313447,0.0,0.0,0.1302838439276817
2018-06-01,0.05706428116823183,0.0,0.15801157189620466,0.0,0.0,0.04448887482351399,0.32959589261099537,0.1143210817250657,0.0,0.0,0.0,0.1275148813552205,0.0,0.0,0.07796345293243717,0.0,0.0,0.09103996348833066
2018-06-08,0.0642677671481677,0.021611245163184762,0.16427126209559156,0.0,0.0,0.08688109154781233,0.3226039136358318,0.039572413733407086,0.0,0.0,0.0,0.15780520131173745,0.0,0.0,0.044403778840723974,0.0,0.0,0.09858332652354335
2018-06-15,0.07943830974615353,0.0,0.17379407338776554,0.0,0.0,0.1455269929588088,0.25742002511141004,0.0,0.0,0.0,0.0,0.142497324164188,0.0,0.0,0.024347582444474384,0.0,0.0,0.17697569218719972
2018-06-22,0.06850319500105657,0.0,0.18750906069133183,0.0,0.0,0.07306916099139166,0.4040625581805127,0.04804098748373519,0.0,0.0,0.0,0.10524403144319835,0.0,0.0,0.0,0.0,0.0,0.11357100620877363
2018-06-29,0.0,0.04093602211156767,0.11188365656434106,0.0,0.0,0.1300364518268356,0.4122177252582119,0.09105823152252805,0.0,0.0,0.0,0.032738086054932246,0.0,0.0,0.07927364409756638,0.0,0.0,0.10185618256401716
2018-07-06,0.0,0.06423399895075933,0.20022383151939913,0.0,0.0,0.07340703605135565,0.4207006653494731,0.0,0.07610300099059245,0.0,0.0,0.03912537366309184,0.0,0.0,0.0,0.0,0.0,0.12620609347532855
2018-07-13,0.025592932107160574,0.0,0.07870226838022591,0.0,0.0,0.08489561850552355,0.4135864653254087,0.04619893515086993,0.0427598115671743,0.0,0.0,0.0,0.0,0.0,0.03279096057612198,0.0,0.0,0.27547300838751504
2018-07-20,0.02445859072790269,0.03242718220214707,0.07693224039151124,0.0,0.0,0.10096994897778162,0.31200934130645736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037492008654150165,0.0,0.0,0.41571068774005
2018-07-27,0.0317599865421885,0.0,0.0738398232929095,0.0,0.0,0.18949048653664635,0.24532913728042377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053946201114106716,0.0,0.0,0.4056343652337252
2018-08-03,0.03726637190841219,0.04511628290191784,0.09719250724123102,0.0,0.0,0.19883350667259406,0.35044899651730965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04355915892813742,0.0,0.0,0.2275831758303978
2018-08-10,0.02885619553839279,0.0,0.1302514318326171,0.0,0.0,0.3621725402312584,0.2991428797993861,0.0,0.05703181440735399,0.0,0.0,0.0,0.0,0.0,0.023002770313425097,0.0,0.03196492612297499,0.06757744175459164
2018-08-17,0.05082661090946691,0.0,0.18865081225862515,0.0,0.0,0.2850960996882059,0.26087543379912137,0.0,0.03283144358933202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18171959975524868
2018-08-24,0.03790003413436243,0.0,0.1298876283658274,0.0,0.0,0.151938468854896,0.2804812466567239,0.0,0.05419009917698165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3456025228112086
2018-08-31,0.03982049896267468,0.0,0.17833211799079082,0.0,0.0,0.17846332372173887,0.31577302180831274,0.0,0.03492600930403623,0.0,0.0,0.0,0.0,0.0,0.03502979666436994,0.0,0.0,0.21765523154807667
2018-09-07,0.03671648608644696,0.0,0.23293227590661145,0.0,0.0,0.16908885162383858,0.40605669677711403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15520568960598888
2018-09-14,0.030626444325688566,0.0,0.10986362040354722,0.0,0.0,0.309742233060812,0.33777275296195725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028179395586438512,0.0,0.0,0.1838155536615565
2018-09-21,0.03023167757483645,0.04586700419230659,0.13300136136830465,0.0,0.0,0.25190994467529004,0.1992381473538786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021326213227092057,0.0,0.0,0.3184256516082916
2018-09-28,0.038433680837860085,0.06572727811034865,0.09037230839866062,0.0,0.0,0.24379793377016126,0.11635043681941805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03832600255092,0.0,0.0,0.40699235951263135
2018-10-05,0.02943662371835345,0.10439594629262713,0.22391927873528708,0.0,0.0,0.21062132482232204,0.26950766393435216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062246775774911646,0.0,0.0,0.09987238672214654
2018-10-12,0.0986821372559139,0.06301548810509285,0.2689543782470886,0.0,0.0,0.05205199869532658,0.2579623042574989,0.027764130137504322,0.0,0.0,0.0,0.0,0.0,0.0,0.19094525575517854,0.0,0.0,0.040624307546396184
2018-10-19,0.1153805181807238,0.0765513971408479,0.30596907169616555,0.0,0.05181971112006353,0.0734295378217078,0.21051986891631086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11872813963638407,0.0,0.0,0.04760175548779665
2018-10-26,0.1443842376242147,0.10976619634225197,0.08476912864713254,0.0,0.10040075902554503,0.08840794401641396,0.07075998092094835,0.1359109439533171,0.0,0.0,0.0,0.0,0.0,0.0,0.22384442505826618,0.0,0.0,0.041756384411910076
2018-11-02,0.1526145731760485,0.09812261936527782,0.3035471131766751,0.0,0.0586240487026136,0.07489205463491136,0.1272717840381372,0.07405816530508427,0.0,0.0,0.0,0.0,0.0,0.0,0.07394002532743782,0.0,0.0,0.036929616273814234
2018-11-09,0.05711550579836336,0.06354036457277297,0.25135010038968164,0.0,0.022828216768482373,0.08844934159576823,0.3645720191617053,0.030869198348086387,0.0,0.0,0.0,0.0,0.0,0.0,0.04810735498460814,0.0,0.0,0.03347077859138961
2018-11-16,0.1497274914996899,0.08782610428393926,0.3682019565160795,0.0,0.02224562806862289,0.08399560822572412,0.15984063013641725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05526695991686861,0.0,0.0,0.042534658325728884
2018-11-23,0.1510677449905564,0.10631210257655223,0.2169617686492024,0.029442000050944335,0.03443323749171033,0.03883278266857678,0.08053630862223692,0.18627162759401036,0.0,0.0,0.0,0.0,0.0,0.0,0.0991438516367252,0.0,0.0,0.056998575719485016
2018-11-30,0.11408030340601201,0.0773499688099424,0.2628862409027157,0.0,0.05059891432659202,0.05408268705621359,0.23273640584172678,0.06968428731345487,0.0,0.0,0.0,0.0,0.0,0.0,0.035901952052492365,0.0,0.0,0.029226871382456512
2018-12-07,0.08136350776478901,0.13604554035773667,0.1334263186545271,0.034996077834016474,0.082459639146345,0.08427933491401358,0.07718221024602374,0.19490935551806765,0.0,0.0,0.0,0.0,0.0,0.0,0.09073731173848015,0.0,0.0,0.041712445850524214
2018-12-14,0.06466426383835622,0.2020445985528134,0.18600089145781987,0.034760995108267446,0.09587929120575407,0.04700842384371164,0.08455699969446642,0.06622096270759001,0.0,0.0,0.0,0.0,0.0,0.0,0.11277475284059206,0.0,0.0,0.042671910464062345
2018-12-21,0.034192541137388795,0.23823604119509628,0.09850245868231425,0.0,0.16704416585747525,0.0,0.06533933371817713,0.0290615506802731,0.0,0.0,0.0,0.0,0.0,0.0,0.3224262330180452,0.0,0.0,0.04519767571123011
2018-12-28,0.035326282703073884,0.2478248470290998,0.11700249366294303,0.0,0.051885503781580945,0.023337808798601423,0.07173618879459875,0.04225493491447959,0.0,0.0,0.0,0.0,0.0,0.0,0.2763241909279781,0.0,0.0,0.04294292234667842
2019-01-04,0.039760757285936844,0.2382072816679939,0.15137622178163332,0.017902512522812077,0.03294261862181816,0.08243008179195453,0.06433969152900831,0.020660752891241477,0.0,0.0,0.0,0.0,0.0,0.0,0.19393100957525675,0.0,0.0,0.031641003977403895
2019-01-11,0.07567082559983306,0.06728690684879443,0.27634669464489553,0.0,0.0,0.06631498740377773,0.08493854422009899,0.0639345441504519,0.0,0.0,0.0,0.0,0.023536813849830838,0.0,0.13089738876005236,0.0,0.0,0.044394929769743005
2019-01-18,0.04362275947839644,0.055810650139351235,0.1808405868158965,0.0,0.0,0.027651253751550767,0.24090458202971865,0.0,0.0,0.0,0.0,0.0,0.050310738261399326,0.0,0.10088468784415708,0.0,0.0,0.1073704183364128
2019-01-25,0.08387464905916461,0.04859819924591695,0.24524026319153236,0.0,0.0,0.016853429455206646,0.21808811772287728,0.0,0.0,0.0,0.0,0.0,0.05516359786433032,0.0,0.06609966124751007,0.0,0.0,0.06023963501042264
2019-02-01,0.07417514325808552,0.05979920075703078,0.24859857758036985,0.0,0.0,0.025777321400269244,0.20016332445801396,0.019556662204183277,0.0,0.0,0.0,0.0,0.0462018102052145,0.0,0.0263481732569245,0.0,0.0,0.08748361753676816
2019-02-08,0.08171480517560728,0.1325864710459496,0.22184183950244227,0.0,0.0,0.05744798187843498,0.14651056801790202,0.047336157863781154,0.0,0.0,0.0,0.0,0.11128664889174691,0.0,0.0,0.0,0.0,0.06740814434402828
2019-02-15,0.07939497919921382,0.11583741125609119,0.14588864482732808,0.0,0.0,0.09229322717016629,0.12922156598370999,0.02153338921336565,0.0,0.0,0.0,0.0,0.10218988862548753,0.0,0.06525653633163081,0.0,0.026530018636314632,0.1608872746205126
2019-02-22,0.09088202697686522,0.06361067737849341,0.1902605356499163,0.0,0.0,0.099286028757732,0.1265938058784993,0.028908943966017484,0.0,0.0,0.0,0.0,0.1163056056640649,0.0,0.09448454910798247,0.0,0.0,0.12292736273691907
2019-03-01,0.05964732458993718,0.085636587623468,0.13955008923759538,0.0,0.0,0.13861817326227271,0.05959039950904248,0.0,0.0,0.0,0.0,0.0,0.12576806925322565,0.0,0.06034401877835626,0.0,0.019889353000961393,0.2524316285707063
2019-03-08,0.07319161903270958,0.0841720169566835,0.17206170763524245,0.0,0.0,0.18349096160288034,0.1366702325640051,0.026647319766831715,0.0,0.0,0.0,0.0,0.07935254851276234,0.0,0.08824112594854272,0.0,0.0,0.08900029202180822
2019-03-15,0.04456090097233364,0.09222210751896917,0.04605460950216881,0.0,0.0,0.20281640952235097,0.03642719174790886,0.06365501250672888,0.0,0.0,0.0,0.0,0.0,0.0,0.06888164854260782,0.0,0.0,0.30333003594962177
2019-03-22,0.052601999254258396,0.13027850343792424,0.08910968048873638,0.0,0.0,0.07459730491721331,0.04230132706148683,0.08659371494519655,0.034262157486566344,0.0,0.0,0.0,0.0,0.0,0.026950842537521693,0.0,0.0,0.37079897932042966
2019-03-29,0.04763445982087583,0.06701894223546634,0.08999141237914993,0.0,0.0,0.10764148013642054,0.05826056070839922,0.11740244703667263,0.02659075688755949,0.0,0.0,0.0,0.0,0.0,0.021904036416709842,0.0,0.0,0.36192292229988504
2019-04-05,0.07779178175178858,0.07148672763254897,0.04789867154237126,0.0,0.0,0.16232089558110316,0.036604522730596535,0.10421089742921949,0.046469926731925404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37435292323403696
2019-04-12,0.06907330486970137,0.06665348016434078,0.07828902046895617,0.0,0.0,0.2387419463529373,0.040614307602222656,0.14449211693172395,0.04747646548195785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24015161836595644
2019-04-19,0.09696836983227043,0.12207638601506979,0.11307530855085002,0.0,0.0,0.10446909911529259,0.0421464783710778,0.180746976753764,0.02693446743457587,0.0,0.0,0.0,0.0,0.0,0.03624041834882757,0.0,0.0,0.1982962903953173
2019-04-26,0.05866243260036793,0.07870901570805432,0.055975669635121766,0.0,0.02889250034570472,0.13252492427389925,0.03195470738971749,0.16405405655649571,0.020860873878763207,0.0,0.0,0.0,0.0,0.0,0.03169187015153844,0.0,0.0,0.31731995380394773
2019-05-03,0.10342323078252005,0.15911609261407164,0.09734182234398424,0.0,0.0,0.17392276996136363,0.04808481325244908,0.0,0.0593859663554583,0.0,0.0,0.0,0.0,0.0,0.07924573872132921,0.0,0.0,0.26089571422265395
2019-05-10,0.04435985038059096,0.062261571173517175,0.11302539944391064,0.0,0.0,0.1547331090360743,0.11484312919890997,0.0,0.08583670474794464,0.0,0.0,0.0,0.0,0.0,0.25658210714039503,0.0,0.0,0.1683581288786573
2019-05-17,0.04982415627060272,0.1253857387785879,0.1934031397850179,0.0,0.0,0.09953712565154461,0.21524640499601846,0.0,0.04348859110000312,0.0,0.0,0.0,0.0,0.0,0.12497354205683608,0.0,0.0,0.12241703468167946
2019-05-24,0.1501823295750012,0.11195964894050528,0.19943323903161367,0.0,0.0,0.11188588000628935,0.15807668412270634,0.0,0.03155826071568215,0.0,0.0,0.0,0.0,0.0,0.12488395547262801,0.0,0.02537362553088945,0.07949449977155802
2019-05-31,0.034718583353724075,0.12073835494649117,0.1943319073093312,0.0,0.0,0.06625624942912556,0.07434272499257571,0.02450922125692521,0.02120099780222375,0.0,0.0,0.0,0.0,0.0,0.3230173739901851,0.0,0.02817056391231786,0.11271402300710044
2019-06-07,0.07501342423087527,0.07464500842850195,0.14440166522714654,0.0,0.0,0.06744069161434976,0.14701954190418237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13220379189502718,0.0,0.020101075289927085,0.28178271525694937
2019-06-14,0.04116134733075312,0.0,0.26989681672166277,0.0,0.0,0.020418739383357143,0.13783557296658625,0.0,0.0364068155189322,0.0,0.0,0.04419180733305767,0.0,0.0,0.09824080695068396,0.0,0.0,0.30946489527490156
2019-06-21,0.030646501248171212,0.0,0.059210652024016215,0.0,0.06311117818786967,0.15232533817379929,0.06957002179138709,0.2614842798531267,0.1064540050211333,0.0,0.0,0.0,0.0,0.0,0.055728918636343536,0.0,0.0,0.20146910506415305
2019-06-28,0.0,0.0,0.022138298315558403,0.0,0.0,0.12589503224343374,0.07717596940365432,0.10643421767572286,0.13729234842465574,0.0,0.0,0.0,0.0,0.0,0.1365060412603771,0.0,0.0,0.39455809267659775
2019-07-05,0.03603598733775202,0.0,0.052975035841917595,0.0,0.0,0.13293708234130494,0.08670600901970042,0.15355885055053187,0.13446018162537152,0.0,0.0,0.0,0.0,0.0,0.05494311070278023,0.0,0.0,0.3483837425806416
2019-07-12,0.04497740073357479,0.0,0.05546057271619504,0.0,0.0,0.15018320419517167,0.06413685336976874,0.08604921992616044,0.19691171448210207,0.0,0.0,0.0,0.0,0.0,0.12383771943120131,0.0,0.0,0.2784433151458261
2019-07-19,0.12229737020242024,0.0,0.08200529226991149,0.0,0.0,0.038285821124349084,0.13240169128476967,0.0667278024395849,0.09636996015746886,0.0,0.0,0.0,0.0,0.0,0.15644539913167202,0.0,0.0,0.30546666338982376
2019-07-26,0.04918196655124218,0.0,0.07179127842114491,0.0,0.0,0.08053322377957361,0.08386315057593223,0.031663179885300506,0.1439873619966804,0.0,0.0,0.0,0.0,0.0,0.33622693957783484,0.0,0.0,0.20275289921229134
2019-08-02,0.08233874450337705,0.0,0.1255370459075522,0.0,0.0,0.0626755104108874,0.2388569581469708,0.02047732933151127,0.03437775587442812,0.0,0.0,0.0,0.0,0.06752408122616856,0.25420924725271005,0.0,0.0,0.08492118135882078
